Title,Link,Published Date,Excerpt,Image URL
Ukraine F-16 fight­er pi­lot train­ing to start soon in Ro­ma­nia,/news/2023/7/12/ukraine-f-16-fighter-pilot-training-to-start-soon-in-romania,12 Jul 2023,Ukraine de­fence min­is­ter says he hopes train­ing lasts no longer than 6 months so planes in com­bat against Rus­sia soon.,/wp-content/uploads/2023/05/1999-03-01T000000Z_583082058_RP1DRIMCKGAA_RTRMADP_3_YUGOSLAVIA-KOSOVO-NATO-1684289686.jpg?resize=270%2C180&quality=80
Rus­sia’s Medvedev says NATO’s Ukraine aid brings world war clos­er,/news/2023/7/12/russias-medvedev-says-natos-ukraine-aid-brings-world-war-closer,12 Jul 2023,The deputy sec­re­tary of Rus­sia’s Se­cu­ri­ty Coun­cil said West­ern mil­i­tary aid would not stop Moscow’s vic­to­ry in Ukraine.,/wp-content/uploads/2023/07/AP23152658530708-1689124954.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 504",/news/2023/7/12/russia-ukraine-war-list-of-key-events-day-504,12 Jul 2023,"As the con­flict en­ters its 504th day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/07/2023-07-07T073014Z_1562279767_RC2YW1ADTA4F_RTRMADP_3_UKRAINE-CRISIS-FIGHTING-1689123216.jpg?resize=270%2C180&quality=80
Rus­sia launch­es lat­est drone at­tack on Kyiv as NATO meets,/news/2023/7/11/russia-launches-second-night-of-drone-attacks-on-ukraines-kyiv,11 Jul 2023,Rus­sia also con­duct­ed air raids on Kyiv in the ear­ly hours of Tues­day morn­ing with Iran­ian-made Sha­hed drones.,/wp-content/uploads/2023/06/AP23150160798590-1685583643.jpg?resize=270%2C180&quality=80
"NATO stops short of Ukraine in­vi­ta­tion, an­ger­ing Ze­len­skyy",/news/2023/7/11/nato-stops-short-of-ukraine-invitation-angering-zelenskyy,11 Jul 2023,Mil­i­tary al­liance says it will in­vite Ukraine to be­come a mem­ber only when ‘con­di­tions are met’ but gives no time­line.,/wp-content/uploads/2023/07/33NN7ND-highres-1689104622.jpg?resize=270%2C180&quality=80
"What are SCALP mis­siles, and how can they help Ukraine?",/news/2023/7/11/what-are-frances-scalp-missiles-and-how-can-they-help-ukraine,11 Jul 2023,France to de­liv­er deep-strike mis­siles to Ukraine as part of in­creased ef­forts to help its coun­terof­fen­sive.,/wp-content/uploads/2023/07/AP23192388489933-1689084148.jpg?resize=270%2C180&quality=80
Top Russ­ian of­fi­cial says Poland wants to seize parts of Ukraine,/news/2023/7/11/top-russian-official-says-poland-wants-to-seize-parts-of-ukraine,11 Jul 2023,For­eign min­istry spokesper­son Maria Za­kharo­va touts the­o­ry of­ten raised by Moscow with­out any ev­i­dence.,/wp-content/uploads/2023/07/2023-04-04T094641Z_1665575295_RC2L70APIEQJ_RTRMADP_3_UKRAINE-CRISIS-RUSSIA-CHILDREN-1689081466.jpg?resize=270%2C180&quality=80
"As NATO meets on Ukraine, Russ­ian of­fi­cials fire warn­ings at West",/news/2023/7/11/russia-slams-nato-leaders-summit-in-vilnius,11 Jul 2023,Rus­sia has long ob­ject­ed to Ukrain­ian mem­ber­ship of the al­liance. This week’s meet­ing is stir­ring old ar­gu­ments.,/wp-content/uploads/2022/12/AP22335420451769.jpg?resize=270%2C180&quality=80
Can Putin re­cov­er from the Wag­n­er mutiny?,/features/2023/7/11/can-putin-recover-from-the-wagner-mutiny,11 Jul 2023,"Rus­sia’s elites are dis­tanc­ing them­selves from Putin, even if they won’t re­volt just yet, say an­a­lysts.",/wp-content/uploads/2023/07/story_28_final_THIS-ONE-1689056933.jpg?resize=270%2C180&quality=80
Russ­ian sub­ma­rine com­man­der killed by gun­man on morn­ing run,/news/2023/7/11/russian-submarine-commander-killed-by-gunman-on-morning-run,11 Jul 2023,On­line news out­lets claim that sub com­man­der Stanislav Rzhit­sky in­volved in mis­sile at­tack on Ukraine that killed 23.,/wp-content/uploads/2023/07/2017-08-09T181207Z_216281411_RC12B67C4050_RTRMADP_3_MIDEAST-CRISIS-SYRIA-RUSSIA-1689048021-e1689064957871.jpg?resize=270%2C180&quality=80
Aus­tralia to de­ploy sur­veil­lance air­craft to as­sist Ukraine,/news/2023/7/11/australia-to-deploy-surveillance-aircraft-to-assist-ukraine,11 Jul 2023,"The Wed­getail, with as many as 100 crew and sup­port staff, will op­er­ate from Ger­many for at least six months.",/wp-content/uploads/2023/07/afp.com-20140408-PH-HKG-Hkg9689908-highres-1689045344.jpg?resize=270%2C180&quality=80
Russ­ian at­tack on Ukrain­ian aid dis­tri­b­u­tion point kills sev­en,/news/2023/7/11/russian-attack-on-ukrainian-aid-distribution-point-kills-7,11 Jul 2023,Za­por­izhia Gov­er­nor Yuriy Malashko says Russ­ian at­tack on school where hu­man­i­tar­i­an aid dis­trib­uted a ‘war crime’.,/wp-content/uploads/2023/07/AP23191541571624-1-1689043129.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 503",/news/2023/7/11/russia-ukraine-war-list-of-key-events-day-503,11 Jul 2023,"As the con­flict en­ters its 503rd day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/07/2023-07-10T190212Z_461441481_RC2902AUO0ZR_RTRMADP_3_UKRAINE-CRISIS-OFFENSIVE-EAST-1689035868.jpg?resize=270%2C180&quality=80
NATO ‘must con­firm’ Ukraine is ‘de fac­to’ a mem­ber: Ze­len­skyy,/news/2023/7/10/nato-must-confirm-ukraine-is-de-facto-a-member-zelenskyy,10 Jul 2023,"While ques­tions about weapons pro­vi­sion to Ukraine con­tin­ue to be de­bat­ed by NATO, the coun­try’s leader seems con­fi­dent.",/wp-content/uploads/2023/07/2023-07-07T195334Z_304142174_RC2S40AFA29T_RTRMADP_3_NATO-SUMMIT-SPENDING-1689017759.jpg?resize=270%2C180&quality=80
‘His­toric day’: Turkey’s Er­do­gan agrees to back Swe­den’s NATO bid,/news/2023/7/10/turkeys-erdogan-agrees-to-back-swedish-nato-bid-stoltenberg,10 Jul 2023,NATO chief Jens Stoltenberg an­nounces that Pres­i­dent Er­do­gan agrees to for­ward Swe­den’s bid to Turkey’s par­lia­ment.,/wp-content/uploads/2023/07/Erdogan-1689018208-e1689059280427.jpg?resize=270%2C180&quality=80
"NATO mem­ber­ship of Ukraine, Swe­den in fo­cus at Vil­nius sum­mit",/news/2023/7/10/nato-membership-of-ukraine-sweden-in-focus-at-vilnius-summit,10 Jul 2023,NATO lead­ers will meet in Lithua­nia to dis­cuss Rus­sia’s ag­gres­sion and over­come dif­fer­ences over the bloc’s en­large­ment.,/wp-content/uploads/2022/06/2022-06-29T100335Z_390460704_RC2K1V91AT1F_RTRMADP_3_NATO-SUMMIT.jpg?resize=270%2C180&quality=80
"New data sug­gests 50,000 Russ­ian deaths dur­ing Ukraine war",/news/2023/7/10/new-data-uncovers-50000-russian-deaths-during-the-ukraine-war,10 Jul 2023,In­de­pen­dent Russ­ian me­dia shed light on one of Moscow’s clos­est-held se­crets.,/wp-content/uploads/2023/07/AP23178479683751-1688990459.jpg?resize=270%2C180&quality=80
"Rus­sia con­firms Wag­n­er-Putin meet­ing, re­leas­es Gerasi­mov video",/news/2023/7/10/putin-met-with-wagner-leader-gerasimov-makes-an-appearance,10 Jul 2023,"Rus­sia ap­pears to be try­ing to take con­trol of the nar­ra­tive around the Wag­n­er Group, af­ter last month’s mutiny.",/wp-content/uploads/2023/07/assa-1688989021.jpg?resize=270%2C180&quality=80
Time­line: Use of con­tro­ver­sial clus­ter bombs in past con­flicts,/news/2023/7/10/timeline-use-of-controversial-cluster-bombs-in-past-conflicts,10 Jul 2023,The wide­ly con­demned use of clus­ter bombs can be traced back to World War II.,/wp-content/uploads/2023/07/2023-07-07T113211Z_983180666_RC2L5X9WSYEE_RTRMADP_3_UKRAINE-CRISIS-USA-CLUSTER-PODOLYAK-1688986958.jpg?resize=270%2C180&quality=80
Poland de­tains Ukrain­ian cit­i­zen over spy­ing for Rus­sia,/news/2023/7/10/poland-detains-ukrainian-citizen-over-spying-for-russia,10 Jul 2023,"The de­ten­tion brings the to­tal num­ber of peo­ple round­ed up in an es­pi­onage probe to 15, the in­te­ri­or min­is­ter says.",/wp-content/uploads/2023/07/2013-11-12T120000Z_539833398_BM2E9BC0ZMC01_RTRMADP_3_RUSSIA-POLAND-1688979471.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 502",/news/2023/7/10/russia-ukraine-war-list-of-key-events-day-502,10 Jul 2023,"As the con­flict en­ters its 502nd day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/07/AP23190746991964-1688947995.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 501",/news/2023/7/9/russia-ukraine-war-list-of-key-events-day-501,9 Jul 2023,"As the con­flict en­ters its 501st day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/07/2023-07-07T150706Z_1941320120_RC2AY1AUTFRG_RTRMADP_3_UKRAINE-CRISIS-ATTACK-LVIV-1688876658.jpg?resize=270%2C180&quality=80
Ukraine’s Ze­len­skyy brings home Azovstal com­man­ders from Turkey,/news/2023/7/8/ukraines-zelenskyy-returns-azov-commanders-released-to-turkey,8 Jul 2023,Rus­sia slams Kyiv and Ankara for ‘vi­o­lat­ing a deal’ un­der which the men were to re­main in Turkey un­til the end of war.,/wp-content/uploads/2023/07/2023-07-08T150044Z_1124456152_RC22Z1AKYQAA_RTRMADP_3_UKRAINE-CRISIS-AZOVSTAL-COMMANDERS-RETURN-1688843043.jpg?resize=270%2C180&quality=80
"Ukraine war reach­es 500 days, UN laments 9,000 civil­ians killed",/news/2023/7/8/more-than-9000-civilians-killed-as-ukraine-war-hits-500-days-un,8 Jul 2023,"UN Hu­man Rights Mon­i­tor­ing Mis­sion in Ukraine marks 500 days of war, de­plores ‘hor­ren­dous’ civil­ian death toll.",/wp-content/uploads/2023/07/2023-07-06T052857Z_1612857083_RC2GX1A7H6CV_RTRMADP_3_UKRAINE-CRISIS-ATTACK-LVIV-1688792750.jpg?resize=270%2C180&quality=80
"Ukraine ‘de­serves’ NATO mem­ber­ship, Turkey’s Er­do­gan says",/news/2023/7/8/ukraine-deserves-nato-membership-turkeys-erdogan-says,8 Jul 2023,"Turk­ish Pres­i­dent Re­cep Tayyip Er­do­gan also called for a re­turn to peace talks say­ing, ‘a fair peace cre­ates no losers’.",/wp-content/uploads/2023/07/AP23188785388993-1688781591.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 500",/news/2023/7/8/russia-ukraine-war-list-of-key-events-day-500,8 Jul 2023,"As the war en­ters its 500th day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/07/2023-07-07T073014Z_1562279767_RC2YW1ADTA4F_RTRMADP_3_UKRAINE-CRISIS-FIGHTING-1688776682.jpg?resize=270%2C180&quality=80
US to give Ukraine wide­ly banned clus­ter mu­ni­tions de­spite fears,/news/2023/7/7/us-to-give-ukraine-widely-banned-cluster-munitions-despite-fears,7 Jul 2023,"Banned by many coun­tries, clus­ter mu­ni­tions leave un­ex­plod­ed bombs that pose a risk to civil­ians for decades to come.",/wp-content/uploads/2023/07/2023-03-06T224124Z_270096765_RC2MOZ9GBCP4_RTRMADP_3_UKRAINE-CRISIS-BOMBS-1688755576.jpg?resize=270%2C180&quality=80
Syr­ia cracked down on Wag­n­er af­ter mutiny in Rus­sia: Re­port,/news/2023/7/7/syria-cracked-down-on-wagner-after-mutiny-in-russia-report,7 Jul 2023,Syr­i­an au­thor­i­ties swift­ly moved to iso­late and con­trol Wag­n­er op­er­a­tives af­ter the mer­ce­nary group staged a re­bel­lion.,/wp-content/uploads/2023/07/AP23027572220478-1688745343.jpg?resize=270%2C180&quality=80
Rus­sia’s Wag­n­er fight­ers have not vis­it­ed Be­larus bar­racks: Min­sk,/news/2023/7/7/russias-wagner-fighters-have-not-visited-belarus-barracks-minsk,7 Jul 2023,"Be­larus adds to un­cer­tain­ty sur­round­ing the Russ­ian mer­ce­nary force, which was ex­pect­ed to be ex­iled af­ter its mutiny.",/wp-content/uploads/2023/07/2023-07-07T114308Z_1057231556_RC29Y1AYQU5F_RTRMADP_3_RUSSIA-BELARUS-WAGNER-TENTS-1688734102.jpg?resize=270%2C180&quality=80
US says Russ­ian fight­er jets again ha­rass Reaper drones in Syr­ia,/news/2023/7/7/us-says-russian-fighter-jets-again-harass-reaper-drones-in-syria,7 Jul 2023,Russ­ian fight­er jets ac­cused of con­duct­ing dan­ger­ous ma­noeu­vres for sec­ond day near US mil­i­tary drones over Syr­ia.,/wp-content/uploads/2023/07/1KO2WY-highres-1688697721.jpg?resize=270%2C180&quality=80
US to send clus­ter bombs to Ukraine de­spite hu­man­i­tar­i­an con­cerns,/news/2023/7/7/us-to-send-cluster-bombs-to-ukraine-despite-humanitarian-concerns,7 Jul 2023,"The weapons, banned by more than 120 coun­tries, will be in the new aid pack­age ex­pect­ed to be an­nounced on Fri­day.",/wp-content/uploads/2023/07/2023-07-06T204053Z_1388393792_RC2XS0AE5WUR_RTRMADP_3_UKRAINE-CRISIS-USA-CLUSTER-1688693523.jpg?resize=270%2C180&quality=80
NATO tracks move­ments of Rus­sia’s Wag­n­er mer­ce­nar­ies: Stoltenberg,/news/2023/7/7/nato-tracks-movements-of-russias-wagner-mercenaries-stoltenberg,7 Jul 2023,NATO Sec­re­tary Gen­er­al Stoltenberg says West­ern mil­i­tary al­liance is mon­i­tor­ing move­ments of Russ­ian mer­ce­nary force.,/wp-content/uploads/2023/06/33G64UM-highres-1685961470.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 499",/news/2023/7/7/russia-ukraine-war-list-of-key-events-day-499,7 Jul 2023,"As the war en­ters its 499th day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/07/2023-07-06T052900Z_1104957651_RC2GX1A7HACJ_RTRMADP_3_UKRAINE-CRISIS-ATTACK-LVIV-1688691696.jpg?resize=270%2C180&quality=80
‘The Wag­n­er mutiny was not crushed. It end­ed in a cease­fire’,/news/2023/7/6/analyst-uneasy-ceasefire-between-wagner-russia-after-mutiny,6 Jul 2023,"Wag­n­er boss Yevge­ny Prigozhin was ex­pect­ed to re­lo­cate to Be­larus, but Lukashenko says he’s in Rus­sia.",/wp-content/uploads/2023/07/2023-06-29T153551Z_856809505_RC2WP1AQ0WPB_RTRMADP_3_UKRAINE-CRISIS-WAGNER-NETWORK-1688471090.jpg?resize=270%2C180&quality=80
Who is Rus­sia’s de­fence chief at the heart of Wag­n­er’s re­bel­lion?,/news/2023/7/6/shoigu-who-is-the-russian-defence-chief-detested-by-wagner,6 Jul 2023,"The gen­er­al was once seen as be­ing Pres­i­dent Putin’s suc­ces­sor. Now his cred­i­bil­i­ty is in ques­tion, an­a­lysts say.",/wp-content/uploads/2023/07/2023-06-26T203642Z_1047270638_RC28R1AKF1X7_RTRMADP_3_UKRAINE-CRISIS-RUSSIA-PUTIN-1688570640.jpg?resize=270%2C180&quality=80
"‘As for Prigozhin, he’s in St Pe­ters­burg,’ Lukashenko says",/news/2023/7/6/after-brief-exile-in-belarus-wagner-boss-in-russia-lukashenko,6 Jul 2023,"Yevge­ny Prigozhin is back in Rus­sia less than two weeks af­ter lead­ing re­bel­lion, ac­cord­ing to the Be­laru­sian pres­i­dent.",/wp-content/uploads/2023/06/2023-06-24T225100Z_804110354_RC2WP1ALRNEL_RTRMADP_3_UKRAINE-CRISIS-RUSSIA-1687654728.jpg?resize=270%2C180&quality=80
Russ­ian frigates ar­rive in Chi­na in sign of ‘close co­op­er­a­tion’,/news/2023/7/6/russian-frigates-arrive-in-china-in-sign-of-close-cooperation,6 Jul 2023,The Gromkiy and the Sover­shen­niy will take part in joint drills with the Chi­nese navy dur­ing a week in Shang­hai.,/wp-content/uploads/2023/07/2023-05-24T045520Z_879771698_RC2Q41ATKGFU_RTRMADP_3_CHINA-RUSSIA-1688622951.jpg?resize=270%2C180&quality=80
"Rus­sia TV blasts Wag­n­er boss Prigozhin, says mutiny probe on­go­ing",/news/2023/7/6/russia-tv-blasts-wagner-boss-prigozhin-says-mutiny-probe-ongoing,6 Jul 2023,Rus­sia’s state Rus­sia-1 TV chan­nel broad­cast pro­gramme in which Wag­n­er boss brand­ed ‘a trai­tor’ over re­bel­lion.,/wp-content/uploads/2023/06/AP23176600125446-1687781111.jpg?resize=270%2C180&quality=80
"At least 4 killed in Russ­ian mis­sile at­tack on Lviv city, Ukraine",/news/2023/7/6/russian-missile-attack-hits-apartment-building-in-ukraines-lviv,6 Jul 2023,Ukraine’s In­te­ri­or Min­istry says more than 30 peo­ple in­jured in at­tack on res­i­den­tial apart­ment build­ing in the city.,/wp-content/uploads/2023/07/2023-07-06T051458Z_529798051_RC2HX1ADD131_RTRMADP_3_UKRAINE-CRISIS-LVIV-1688621525.jpg?resize=270%2C180&quality=80
UN wants more ac­cess to Ukraine nu­clear plant amid sab­o­tage warn­ings,/news/2023/7/6/un-wants-more-access-to-ukraine-nuclear-plant-amid-sabotage-warnings,6 Jul 2023,In­ter­na­tion­al Atom­ic En­er­gy Agency seeks ac­cess to rooftop of Za­por­izhzhia re­ac­tors to check for pres­ence of ex­plo­sives.,/wp-content/uploads/2023/07/2023-06-15T134922Z_916165076_RC2PJ1ABYEG7_RTRMADP_3_UKRAINE-CRISIS-NUCLEAR-GROSSI-1-1688606574.jpg?resize=270%2C180&quality=80
"Rus­sia-Ukraine war: List of key events, day 498",/news/2023/7/6/russia-ukraine-war-list-of-key-events-day-498,6 Jul 2023,"As the war en­ters its 498th day, these are the main de­vel­op­ments.",/wp-content/uploads/2023/07/2023-07-05T183513Z_1183716546_RC2YW1A473JS_RTRMADP_3_UKRAINE-CRISIS-BAKHMUT-1688606095.jpg?resize=270%2C180&quality=80
Biden ‘anx­ious­ly look­ing for­ward’ to Swe­den join­ing NATO,/news/2023/7/5/biden-anxiously-looking-forward-to-sweden-joining-nato,5 Jul 2023,US pres­i­dent re­it­er­ates sup­port for Swe­den’s NATO ap­pli­ca­tion as he meets the coun­try’s prime min­is­ter at White House.,/wp-content/uploads/2023/07/2023-07-05T182212Z_1252066000_RC26X1ARSA1F_RTRMADP_3_USA-SWEDEN-1688585586.jpg?resize=270%2C180&quality=80
"‘Steady, de­lib­er­ate’: Ukrain­ian ad­vance meets Russ­ian re­sis­tance",/news/2023/7/5/steady-deliberate-ukrainian-advance-meets-russian-resistance,5 Jul 2023,Ukraine says its coun­ter­at­tack has been suc­cess­ful so far giv­en its lack of air pow­er and lim­it­ed re­sources.,/wp-content/uploads/2023/07/2023-07-04T130437Z_468826756_RC2CW1AKOCSU_RTRMADP_3_UKRAINE-CRISIS-ATTACK-PERVOMAISKYI-1-1688476443.jpg?resize=270%2C180&quality=80
Fears sim­mer for Russ­ian re­porter af­ter bru­tal at­tack in Chech­nya,/news/2023/7/5/russian-reporter-returns-to-moscow-after-chechnya-attack,5 Jul 2023,Russ­ian jour­nal­ist and her lawyer were se­vere­ly beat­en and threat­ened with weapons in Chech­nya.,/wp-content/uploads/2023/07/2023-07-04T084020Z_517604903_RC28W1ASKFI5_RTRMADP_3_RUSSIA-JOURNALIST-1688462914.jpg?resize=270%2C180&quality=80
Ukraine says ‘par­tic­u­lar­ly fruit­ful’ few days in coun­terof­fen­sive,/news/2023/7/5/ukraine-says-particularly-fruitful-few-days-in-counteroffensive,5 Jul 2023,Of­fi­cials ac­knowl­edge stiff re­sis­tance from Russ­ian forces as they make in­cre­men­tal ad­vances in east and south.,/wp-content/uploads/2023/07/AP23185700957018-1688535125.jpg?resize=270%2C180&quality=80
At least 43 hurt af­ter Russ­ian at­tack on small Ukrain­ian town,/news/2023/7/5/at-least-43-hurt-after-russian-attack-on-small-ukrainian-town,5 Jul 2023,"Twelve chil­dren, in­clud­ing two ba­bies, among the in­jured as res­i­dents of Per­vo­maiskyi ex­press shock at events.",/wp-content/uploads/2023/07/2023-07-04T150153Z_1706312349_RC2DW1AHRMY2_RTRMADP_3_UKRAINE-CRISIS-ATTACK-PERVOMAISKYI-1688520492.jpg?resize=270%2C180&quality=80
